method,split,task,failure_family,n,task_success,ci95_task_success,mechanical_violation_rate,ci95_mechanical_violation_rate,damage_unsafe_rate,ci95_damage_unsafe_rate,abstraction_failure_accuracy,ci95_abstraction_failure_accuracy,mechanics_retention_recall,ci95_mechanics_retention_recall,early_warning_recall,ci95_early_warning_recall,false_refinement_alarm_rate,ci95_false_refinement_alarm_rate,planning_cost,ci95_planning_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
language_symbolic_planner,mechanics_ood_shift,container_insertion_clearance,clearance_tolerance_collapse,10,0.189562,0.020629,0.546819,0.023981,0.411774,0.011588,0.066667,0.087111,0.000000,0.000000,0.283333,0.069723,0.000000,0.000000,0.053617,0.004726,0.745687,0.032447,-0.446589,0.039810,0.033333,0.043556,0.033333,0.043556
language_symbolic_planner,mechanics_ood_shift,container_insertion_clearance,compliance_recovery_erasure,10,0.253465,0.011739,0.458575,0.013705,0.434190,0.014416,0.016667,0.032667,0.000000,0.000000,0.216667,0.085045,0.000000,0.000000,0.053617,0.004726,0.625271,0.024087,-0.347644,0.027380,0.033333,0.043556,0.016667,0.032667
language_symbolic_planner,mechanics_ood_shift,container_insertion_clearance,deformable_constraint_erasure,10,0.225187,0.011449,0.481360,0.014574,0.460624,0.013741,0.033333,0.043556,0.000000,0.000000,0.233333,0.087111,0.000000,0.000000,0.053617,0.004726,0.663811,0.023156,-0.408170,0.026102,0.033333,0.043556,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,container_insertion_clearance,erased_contact_force,10,0.251006,0.013963,0.480966,0.018609,0.408041,0.014441,0.033333,0.043556,0.000000,0.000000,0.183333,0.090450,0.000000,0.000000,0.053617,0.004726,0.644746,0.026558,-0.344263,0.030156,0.033333,0.043556,0.016667,0.032667
language_symbolic_planner,mechanics_ood_shift,container_insertion_clearance,friction_state_aliasing,10,0.329069,0.009592,0.419239,0.011520,0.361802,0.007715,0.016667,0.032667,0.000000,0.000000,0.133333,0.094927,0.000000,0.000000,0.051808,0.003544,0.524724,0.012466,-0.196347,0.016150,0.016667,0.032667,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,container_insertion_clearance,hidden_support_relation,10,0.253366,0.011612,0.500314,0.019140,0.361321,0.006956,0.066667,0.072229,0.000000,0.000000,0.200000,0.094927,0.000000,0.000000,0.055425,0.005414,0.632687,0.022434,-0.320246,0.023475,0.050000,0.049899,0.016667,0.032667
language_symbolic_planner,mechanics_ood_shift,container_insertion_clearance,temporal_precondition_loss,10,0.418445,0.008371,0.360754,0.009846,0.285318,0.005716,0.016667,0.032667,0.000000,0.000000,0.016667,0.032667,0.000000,0.000000,0.050000,0.000000,0.357516,0.009823,-0.017221,0.013315,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,container_insertion_clearance,tool_affordance_misabstraction,10,0.260569,0.009002,0.482509,0.013267,0.384091,0.010804,0.016667,0.032667,0.000000,0.000000,0.200000,0.094927,0.000000,0.000000,0.053617,0.004726,0.621406,0.019121,-0.318351,0.020926,0.033333,0.043556,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,deformable_object_packing,clearance_tolerance_collapse,10,0.195498,0.013400,0.520458,0.016839,0.418442,0.016710,0.116667,0.069723,0.000000,0.000000,0.183333,0.090450,0.000000,0.000000,0.059042,0.005907,0.735032,0.029113,-0.432443,0.031218,0.083333,0.054444,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,deformable_object_packing,compliance_recovery_erasure,10,0.238025,0.006601,0.451672,0.014916,0.438509,0.010214,0.000000,0.000000,0.000000,0.000000,0.166667,0.084345,0.000000,0.000000,0.060850,0.005788,0.636262,0.020291,-0.365228,0.018586,0.100000,0.053344,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,deformable_object_packing,deformable_constraint_erasure,10,0.211311,0.014929,0.477406,0.019372,0.463204,0.017222,0.083333,0.073045,0.000000,0.000000,0.216667,0.098000,0.000000,0.000000,0.059042,0.005907,0.676908,0.030144,-0.423889,0.033415,0.083333,0.054444,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,deformable_object_packing,erased_contact_force,10,0.243898,0.010951,0.467940,0.017252,0.421774,0.014727,0.100000,0.072229,0.000000,0.000000,0.150000,0.076222,0.000000,0.000000,0.057233,0.005788,0.655395,0.024669,-0.355223,0.025677,0.066667,0.053344,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,deformable_object_packing,friction_state_aliasing,10,0.314209,0.006955,0.422207,0.012622,0.369533,0.008861,0.033333,0.043556,0.000000,0.000000,0.133333,0.081485,0.000000,0.000000,0.053617,0.004726,0.548503,0.013496,-0.219254,0.014947,0.033333,0.043556,0.016667,0.032667
language_symbolic_planner,mechanics_ood_shift,deformable_object_packing,hidden_support_relation,10,0.222734,0.011052,0.513124,0.017973,0.379289,0.013056,0.000000,0.000000,0.000000,0.000000,0.150000,0.076222,0.000000,0.000000,0.057233,0.005788,0.676901,0.025925,-0.372005,0.027733,0.066667,0.053344,0.033333,0.043556
language_symbolic_planner,mechanics_ood_shift,deformable_object_packing,temporal_precondition_loss,10,0.404324,0.011762,0.355837,0.016047,0.298046,0.011575,0.000000,0.000000,0.000000,0.000000,0.016667,0.032667,0.000000,0.000000,0.053617,0.004726,0.379094,0.020783,-0.039173,0.025450,0.033333,0.043556,0.033333,0.043556
language_symbolic_planner,mechanics_ood_shift,deformable_object_packing,tool_affordance_misabstraction,10,0.240824,0.009481,0.482978,0.019658,0.396935,0.008022,0.033333,0.043556,0.000000,0.000000,0.166667,0.068867,0.000000,0.000000,0.057233,0.005788,0.647818,0.022501,-0.349134,0.022607,0.066667,0.053344,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,10,0.220433,0.014185,0.535537,0.011555,0.402926,0.007602,0.033333,0.043556,0.000000,0.000000,0.116667,0.069723,0.000000,0.000000,0.050000,0.000000,0.725417,0.017885,-0.401285,0.024895,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,mobile_manipulation_with_occlusion,compliance_recovery_erasure,10,0.275975,0.008320,0.460159,0.004926,0.418360,0.008957,0.000000,0.000000,0.000000,0.000000,0.133333,0.081485,0.000000,0.000000,0.050000,0.000000,0.613492,0.011284,-0.313136,0.016148,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,mobile_manipulation_with_occlusion,deformable_constraint_erasure,10,0.243432,0.011611,0.483428,0.011788,0.444578,0.011546,0.016667,0.032667,0.000000,0.000000,0.116667,0.069723,0.000000,0.000000,0.051808,0.003544,0.653746,0.019546,-0.378812,0.023496,0.016667,0.032667,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,mobile_manipulation_with_occlusion,erased_contact_force,10,0.275054,0.008452,0.474034,0.007773,0.403336,0.006878,0.050000,0.049899,0.000000,0.000000,0.050000,0.049899,0.000000,0.000000,0.050000,0.000000,0.633355,0.010660,-0.311287,0.014874,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,mobile_manipulation_with_occlusion,friction_state_aliasing,10,0.346264,0.006756,0.420113,0.005866,0.348726,0.007357,0.016667,0.032667,0.000000,0.000000,0.050000,0.049899,0.000000,0.000000,0.050000,0.000000,0.515957,0.008831,-0.169484,0.012503,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,mobile_manipulation_with_occlusion,hidden_support_relation,10,0.271678,0.009103,0.506488,0.010406,0.351876,0.006992,0.016667,0.032667,0.000000,0.000000,0.066667,0.053344,0.000000,0.000000,0.050000,0.000000,0.630799,0.010861,-0.296436,0.014837,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,mobile_manipulation_with_occlusion,temporal_precondition_loss,10,0.439799,0.006249,0.352819,0.004459,0.272425,0.007474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,0.340704,0.008456,0.018018,0.012110,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,10,0.269078,0.005715,0.495102,0.007376,0.373827,0.005630,0.050000,0.049899,0.000000,0.000000,0.100000,0.053344,0.000000,0.000000,0.050000,0.000000,0.627247,0.006678,-0.308237,0.009071,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,tabletop_manipulation_with_support,clearance_tolerance_collapse,10,0.221856,0.009727,0.530463,0.015536,0.389794,0.011267,0.066667,0.053344,0.000000,0.000000,0.166667,0.097393,0.000000,0.000000,0.053617,0.004726,0.714211,0.021533,-0.388983,0.022626,0.033333,0.043556,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,tabletop_manipulation_with_support,compliance_recovery_erasure,10,0.272402,0.013366,0.453139,0.015234,0.416542,0.013765,0.000000,0.000000,0.000000,0.000000,0.150000,0.090450,0.000000,0.000000,0.053617,0.004726,0.611079,0.024296,-0.312848,0.028887,0.033333,0.043556,0.033333,0.043556
language_symbolic_planner,mechanics_ood_shift,tabletop_manipulation_with_support,deformable_constraint_erasure,10,0.243804,0.011529,0.475092,0.014820,0.445231,0.008652,0.033333,0.043556,0.000000,0.000000,0.166667,0.084345,0.000000,0.000000,0.053617,0.004726,0.649931,0.019971,-0.374834,0.022723,0.033333,0.043556,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,tabletop_manipulation_with_support,erased_contact_force,10,0.276656,0.012608,0.464209,0.011556,0.397419,0.017432,0.083333,0.054444,0.000000,0.000000,0.133333,0.081485,0.000000,0.000000,0.053617,0.004726,0.623781,0.022378,-0.301246,0.027402,0.033333,0.043556,0.033333,0.043556
language_symbolic_planner,mechanics_ood_shift,tabletop_manipulation_with_support,friction_state_aliasing,10,0.346141,0.008265,0.416344,0.009628,0.342971,0.010754,0.000000,0.000000,0.000000,0.000000,0.066667,0.053344,0.000000,0.000000,0.051808,0.003544,0.512435,0.013833,-0.164037,0.017137,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,mechanics_ood_shift,tabletop_manipulation_with_support,hidden_support_relation,10,0.260481,0.014902,0.510644,0.016268,0.351871,0.009458,0.050000,0.049899,0.000000,0.000000,0.166667,0.097393,0.000000,0.000000,0.051808,0.003544,0.641079,0.022733,-0.310799,0.028537,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,mechanics_ood_shift,tabletop_manipulation_with_support,temporal_precondition_loss,10,0.438910,0.006065,0.346770,0.008401,0.272101,0.006521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051808,0.003544,0.339250,0.009007,0.020111,0.011094,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,mechanics_ood_shift,tabletop_manipulation_with_support,tool_affordance_misabstraction,10,0.272859,0.014162,0.480652,0.023194,0.365116,0.013788,0.050000,0.069723,0.000000,0.000000,0.166667,0.097393,0.000000,0.000000,0.055425,0.007565,0.611075,0.031654,-0.292081,0.032953,0.050000,0.069723,0.016667,0.032667
language_symbolic_planner,mechanics_ood_shift,tool_use_with_hidden_leverage,clearance_tolerance_collapse,10,0.201943,0.010871,0.521394,0.017600,0.409863,0.010477,0.083333,0.054444,0.000000,0.000000,0.200000,0.081485,0.000000,0.000000,0.057233,0.005788,0.734593,0.024913,-0.419605,0.025284,0.066667,0.053344,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,tool_use_with_hidden_leverage,compliance_recovery_erasure,10,0.236005,0.014454,0.460702,0.019234,0.444470,0.012629,0.000000,0.000000,0.000000,0.000000,0.200000,0.081485,0.000000,0.000000,0.055425,0.005414,0.656221,0.027148,-0.374499,0.031016,0.050000,0.049899,0.016667,0.032667
language_symbolic_planner,mechanics_ood_shift,tool_use_with_hidden_leverage,deformable_constraint_erasure,10,0.225839,0.009957,0.471060,0.016737,0.453241,0.013052,0.016667,0.032667,0.000000,0.000000,0.216667,0.085045,0.000000,0.000000,0.057233,0.005788,0.666266,0.024029,-0.397747,0.024506,0.066667,0.053344,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,tool_use_with_hidden_leverage,erased_contact_force,10,0.247827,0.016314,0.474131,0.015996,0.415708,0.016797,0.033333,0.043556,0.000000,0.000000,0.166667,0.097393,0.000000,0.000000,0.053617,0.004726,0.661781,0.028841,-0.348998,0.034766,0.033333,0.043556,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,tool_use_with_hidden_leverage,friction_state_aliasing,10,0.320276,0.009486,0.420870,0.010955,0.365031,0.007930,0.033333,0.043556,0.000000,0.000000,0.133333,0.081485,0.000000,0.000000,0.051808,0.003544,0.547690,0.014093,-0.208410,0.017827,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,mechanics_ood_shift,tool_use_with_hidden_leverage,hidden_support_relation,10,0.241376,0.008378,0.503628,0.012084,0.367494,0.014512,0.033333,0.043556,0.000000,0.000000,0.200000,0.081485,0.000000,0.000000,0.055425,0.005414,0.660199,0.019444,-0.338603,0.020601,0.050000,0.049899,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,tool_use_with_hidden_leverage,temporal_precondition_loss,10,0.411681,0.011243,0.351793,0.010204,0.295175,0.009979,0.000000,0.000000,0.000000,0.000000,0.033333,0.043556,0.000000,0.000000,0.051808,0.003544,0.376856,0.015107,-0.026645,0.020317,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,mechanics_ood_shift,tool_use_with_hidden_leverage,tool_affordance_misabstraction,10,0.248787,0.008378,0.477431,0.014217,0.382587,0.013385,0.050000,0.049899,0.000000,0.000000,0.183333,0.090450,0.000000,0.000000,0.059042,0.005907,0.636676,0.020499,-0.328383,0.020981,0.083333,0.054444,0.016667,0.032667
language_symbolic_planner,nominal_abstraction,articulated_fixture_assembly,clearance_tolerance_collapse,10,0.328980,0.006255,0.445403,0.007748,0.346275,0.007612,0.083333,0.087789,0.000000,0.000000,0.083333,0.073045,0.000000,0.000000,0.051750,0.003430,0.599574,0.011115,-0.200407,0.012412,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,nominal_abstraction,articulated_fixture_assembly,compliance_recovery_erasure,10,0.374427,0.009319,0.377262,0.012215,0.366918,0.011999,0.050000,0.049899,0.000000,0.000000,0.033333,0.043556,0.000000,0.000000,0.051750,0.003430,0.500912,0.018059,-0.130302,0.021783,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,nominal_abstraction,articulated_fixture_assembly,deformable_constraint_erasure,10,0.337532,0.009327,0.397498,0.010523,0.412073,0.010715,0.100000,0.087111,0.000000,0.000000,0.100000,0.072229,0.000000,0.000000,0.051750,0.003430,0.553287,0.015384,-0.211445,0.018909,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,nominal_abstraction,articulated_fixture_assembly,erased_contact_force,10,0.369754,0.005269,0.400529,0.007267,0.343157,0.006650,0.100000,0.072229,0.000000,0.000000,0.033333,0.043556,0.000000,0.000000,0.051750,0.003430,0.523463,0.007597,-0.131361,0.008439,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,nominal_abstraction,articulated_fixture_assembly,friction_state_aliasing,10,0.439034,0.003507,0.341761,0.007192,0.299657,0.007386,0.050000,0.049899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051750,0.003430,0.410794,0.007597,0.003325,0.008491,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,nominal_abstraction,articulated_fixture_assembly,hidden_support_relation,10,0.376257,0.010867,0.417520,0.011771,0.299906,0.009486,0.100000,0.099798,0.000000,0.000000,0.016667,0.032667,0.000000,0.000000,0.051750,0.003430,0.510975,0.017185,-0.103571,0.021717,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,nominal_abstraction,articulated_fixture_assembly,temporal_precondition_loss,10,0.531778,0.006559,0.273276,0.005492,0.233395,0.006439,0.033333,0.043556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,0.240913,0.008525,0.184234,0.012034,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,nominal_abstraction,articulated_fixture_assembly,tool_affordance_misabstraction,10,0.387800,0.005968,0.400720,0.011241,0.306958,0.007221,0.116667,0.098000,0.000000,0.000000,0.016667,0.032667,0.000000,0.000000,0.051750,0.003430,0.487909,0.010723,-0.087362,0.012272,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,nominal_abstraction,container_insertion_clearance,clearance_tolerance_collapse,10,0.335195,0.007947,0.446582,0.007830,0.343984,0.007558,0.183333,0.076222,0.000000,0.000000,0.050000,0.049899,0.000000,0.000000,0.050000,0.000000,0.588925,0.010016,-0.192491,0.013993,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,nominal_abstraction,container_insertion_clearance,compliance_recovery_erasure,10,0.387120,0.004990,0.372028,0.005152,0.364128,0.003175,0.066667,0.053344,0.000000,0.000000,0.016667,0.032667,0.000000,0.000000,0.050000,0.000000,0.482153,0.006057,-0.111828,0.008321,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,nominal_abstraction,container_insertion_clearance,deformable_constraint_erasure,10,0.356593,0.006351,0.386454,0.009261,0.400960,0.011188,0.066667,0.053344,0.000000,0.000000,0.050000,0.049899,0.000000,0.000000,0.051750,0.003430,0.522642,0.012944,-0.177977,0.014903,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,nominal_abstraction,container_insertion_clearance,erased_contact_force,10,0.378011,0.013106,0.396053,0.012124,0.339538,0.012082,0.133333,0.081485,0.000000,0.000000,0.016667,0.032667,0.000000,0.000000,0.051750,0.003430,0.506954,0.020251,-0.117902,0.026120,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,nominal_abstraction,container_insertion_clearance,friction_state_aliasing,10,0.461039,0.007027,0.327731,0.006173,0.295246,0.004432,0.100000,0.053344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,0.380462,0.008810,0.037378,0.012247,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,nominal_abstraction,container_insertion_clearance,hidden_support_relation,10,0.382341,0.010281,0.415832,0.012431,0.295654,0.008479,0.116667,0.085045,0.000000,0.000000,0.033333,0.043556,0.000000,0.000000,0.051750,0.003430,0.496702,0.016517,-0.093448,0.020076,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,nominal_abstraction,container_insertion_clearance,temporal_precondition_loss,10,0.546103,0.004160,0.266211,0.003294,0.223824,0.005420,0.033333,0.043556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,0.217763,0.005317,0.209547,0.008086,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,nominal_abstraction,container_insertion_clearance,tool_affordance_misabstraction,10,0.391375,0.007535,0.399113,0.010001,0.306755,0.009267,0.200000,0.117277,0.000000,0.000000,0.033333,0.043556,0.000000,0.000000,0.051750,0.003430,0.477371,0.014041,-0.082709,0.016555,0.016667,0.032667,0.016667,0.032667
language_symbolic_planner,nominal_abstraction,deformable_object_packing,clearance_tolerance_collapse,10,0.324361,0.008516,0.449408,0.006301,0.352518,0.006669,0.100000,0.072229,0.000000,0.000000,0.066667,0.072229,0.000000,0.000000,0.050000,0.000000,0.610839,0.011047,-0.211109,0.015554,0.000000,0.000000,0.000000,0.000000
