method,split,seed,task,failure_family,episodes,failure_correct_count,actionable_count,mechanics_retained_count,nonactionable_count,false_alarm_count,success_count,mechanical_violation_count,damage_count,replan_attempt_count,replan_success_count,cost_sum,regret_sum,refinement_info_sum,refinement_count,abstraction_failure_accuracy,mechanics_retention_recall,false_refinement_alarm_rate,calibration_error,predicate_refinement_informativeness,task_success,mechanical_violation_rate,damage_unsafe_rate,recovery_replan_success,planning_cost,planning_regret_to_oracle
vla_direct_policy,nominal_abstraction,5,tabletop_manipulation_with_support,erased_contact_force,84,25,84,0,0,0,33,25,26,0,0,6.720000,26.231664,0.000000,0,0.297619,0.000000,0.000000,0.324506,0.000000,0.392857,0.297619,0.309524,0.000000,0.080000,0.312282
vla_direct_policy,nominal_abstraction,5,tabletop_manipulation_with_support,hidden_support_relation,84,18,84,0,0,0,36,36,20,0,0,6.720000,25.444024,0.000000,0,0.214286,0.000000,0.000000,0.308372,0.000000,0.428571,0.428571,0.238095,0.000000,0.080000,0.302905
vla_direct_policy,nominal_abstraction,5,tabletop_manipulation_with_support,clearance_tolerance_collapse,84,17,84,0,0,0,35,38,22,0,0,6.720000,31.558998,0.000000,0,0.202381,0.000000,0.000000,0.304172,0.000000,0.416667,0.452381,0.261905,0.000000,0.080000,0.375702
vla_direct_policy,nominal_abstraction,5,tabletop_manipulation_with_support,friction_state_aliasing,84,18,84,0,0,0,36,31,21,0,0,6.720000,18.319684,0.000000,0,0.214286,0.000000,0.000000,0.335472,0.000000,0.428571,0.369048,0.250000,0.000000,0.080000,0.218091
vla_direct_policy,nominal_abstraction,5,tabletop_manipulation_with_support,deformable_constraint_erasure,84,25,84,0,0,0,37,29,31,0,0,6.720000,27.236773,0.000000,0,0.297619,0.000000,0.000000,0.270534,0.000000,0.440476,0.345238,0.369048,0.000000,0.080000,0.324247
vla_direct_policy,nominal_abstraction,5,tabletop_manipulation_with_support,temporal_precondition_loss,84,15,0,0,84,1,55,27,15,1,1,6.985000,8.748142,0.000000,0,0.178571,0.000000,0.011905,0.210600,0.000000,0.654762,0.321429,0.178571,1.000000,0.083155,0.104145
vla_direct_policy,nominal_abstraction,5,tabletop_manipulation_with_support,tool_affordance_misabstraction,84,17,84,0,0,0,40,46,26,0,0,6.720000,24.407069,0.000000,0,0.202381,0.000000,0.000000,0.308376,0.000000,0.476190,0.547619,0.309524,0.000000,0.080000,0.290560
vla_direct_policy,nominal_abstraction,5,tool_use_with_hidden_leverage,erased_contact_force,84,24,84,0,0,0,28,39,29,0,0,6.720000,28.445020,0.000000,0,0.285714,0.000000,0.000000,0.388785,0.000000,0.333333,0.464286,0.345238,0.000000,0.080000,0.338631
vla_direct_policy,nominal_abstraction,5,tool_use_with_hidden_leverage,hidden_support_relation,84,23,84,0,0,0,34,30,23,0,0,6.720000,27.284325,0.000000,0,0.273810,0.000000,0.000000,0.312291,0.000000,0.404762,0.357143,0.273810,0.000000,0.080000,0.324813
vla_direct_policy,nominal_abstraction,5,tool_use_with_hidden_leverage,clearance_tolerance_collapse,84,22,84,0,0,0,34,41,38,0,0,6.720000,33.912553,0.000000,0,0.261905,0.000000,0.000000,0.309078,0.000000,0.404762,0.488095,0.452381,0.000000,0.080000,0.403721
vla_direct_policy,nominal_abstraction,5,tool_use_with_hidden_leverage,friction_state_aliasing,84,18,84,0,0,0,42,36,33,0,0,6.720000,19.937097,0.000000,0,0.214286,0.000000,0.000000,0.286852,0.000000,0.500000,0.428571,0.392857,0.000000,0.080000,0.237346
vla_direct_policy,nominal_abstraction,5,tool_use_with_hidden_leverage,deformable_constraint_erasure,84,21,84,0,0,0,34,33,39,0,0,6.720000,29.457792,0.000000,0,0.250000,0.000000,0.000000,0.309610,0.000000,0.404762,0.392857,0.464286,0.000000,0.080000,0.350688
vla_direct_policy,nominal_abstraction,5,tool_use_with_hidden_leverage,temporal_precondition_loss,84,19,0,0,84,0,46,31,16,0,0,6.720000,10.361103,0.000000,0,0.226190,0.000000,0.000000,0.236685,0.000000,0.547619,0.369048,0.190476,0.000000,0.080000,0.123346
vla_direct_policy,nominal_abstraction,5,tool_use_with_hidden_leverage,tool_affordance_misabstraction,84,25,84,0,0,0,34,30,27,0,0,6.720000,26.303385,0.000000,0,0.297619,0.000000,0.000000,0.319236,0.000000,0.404762,0.357143,0.321429,0.000000,0.080000,0.313136
vla_direct_policy,nominal_abstraction,5,container_insertion_clearance,erased_contact_force,84,16,84,0,0,0,40,38,33,0,0,6.720000,27.240615,0.000000,0,0.190476,0.000000,0.000000,0.269114,0.000000,0.476190,0.452381,0.392857,0.000000,0.080000,0.324293
vla_direct_policy,nominal_abstraction,5,container_insertion_clearance,hidden_support_relation,84,25,84,1,0,0,39,41,19,1,1,6.985000,25.646736,0.000000,0,0.297619,0.011905,0.000000,0.307347,0.000000,0.464286,0.488095,0.226190,1.000000,0.083155,0.305318
vla_direct_policy,nominal_abstraction,5,container_insertion_clearance,clearance_tolerance_collapse,84,24,84,0,0,0,34,33,19,0,0,6.720000,31.290781,0.000000,0,0.285714,0.000000,0.000000,0.306174,0.000000,0.404762,0.392857,0.226190,0.000000,0.080000,0.372509
vla_direct_policy,nominal_abstraction,5,container_insertion_clearance,friction_state_aliasing,84,25,84,0,0,0,42,28,19,0,0,6.720000,18.397694,0.000000,0,0.297619,0.000000,0.000000,0.285027,0.000000,0.500000,0.333333,0.226190,0.000000,0.080000,0.219020
vla_direct_policy,nominal_abstraction,5,container_insertion_clearance,deformable_constraint_erasure,84,18,84,1,0,0,30,27,32,1,0,6.985000,28.457405,0.000000,0,0.214286,0.011905,0.000000,0.326456,0.000000,0.357143,0.321429,0.380952,0.000000,0.083155,0.338779
vla_direct_policy,nominal_abstraction,5,container_insertion_clearance,temporal_precondition_loss,84,15,0,0,84,0,62,27,17,0,0,6.720000,9.217140,0.000000,0,0.178571,0.000000,0.000000,0.124499,0.000000,0.738095,0.321429,0.202381,0.000000,0.080000,0.109728
vla_direct_policy,nominal_abstraction,5,container_insertion_clearance,tool_affordance_misabstraction,84,18,84,1,0,0,36,28,19,1,0,6.825000,24.196125,0.000000,0,0.214286,0.011905,0.000000,0.310003,0.000000,0.428571,0.333333,0.226190,0.000000,0.081250,0.288049
vla_direct_policy,nominal_abstraction,5,deformable_object_packing,erased_contact_force,84,23,84,0,0,0,34,38,26,0,0,6.720000,28.805675,0.000000,0,0.273810,0.000000,0.000000,0.337966,0.000000,0.404762,0.452381,0.309524,0.000000,0.080000,0.342925
vla_direct_policy,nominal_abstraction,5,deformable_object_packing,hidden_support_relation,84,22,84,1,0,0,38,31,27,1,0,6.985000,27.498208,0.000000,0,0.261905,0.011905,0.000000,0.273297,0.000000,0.452381,0.369048,0.321429,0.000000,0.083155,0.327360
vla_direct_policy,nominal_abstraction,5,deformable_object_packing,clearance_tolerance_collapse,84,22,84,0,0,0,25,36,22,0,0,6.720000,34.411525,0.000000,0,0.261905,0.000000,0.000000,0.416169,0.000000,0.297619,0.428571,0.261905,0.000000,0.080000,0.409661
vla_direct_policy,nominal_abstraction,5,deformable_object_packing,friction_state_aliasing,84,19,84,0,0,0,41,30,27,0,0,6.720000,20.444397,0.000000,0,0.226190,0.000000,0.000000,0.326109,0.000000,0.488095,0.357143,0.321429,0.000000,0.080000,0.243386
vla_direct_policy,nominal_abstraction,5,deformable_object_packing,deformable_constraint_erasure,84,21,84,0,0,0,34,34,30,0,0,6.720000,30.100130,0.000000,0,0.250000,0.000000,0.000000,0.297726,0.000000,0.404762,0.404762,0.357143,0.000000,0.080000,0.358335
vla_direct_policy,nominal_abstraction,5,deformable_object_packing,temporal_precondition_loss,84,16,0,0,84,0,54,26,20,0,0,6.720000,10.516440,0.000000,0,0.190476,0.000000,0.000000,0.189674,0.000000,0.642857,0.309524,0.238095,0.000000,0.080000,0.125196
vla_direct_policy,nominal_abstraction,5,deformable_object_packing,tool_affordance_misabstraction,84,25,84,2,0,0,36,32,24,2,2,7.090000,26.547435,0.000000,0,0.297619,0.023810,0.000000,0.366349,0.000000,0.428571,0.380952,0.285714,1.000000,0.084405,0.316041
vla_direct_policy,nominal_abstraction,5,mobile_manipulation_with_occlusion,erased_contact_force,84,25,84,0,0,0,37,37,23,0,0,6.720000,25.671555,0.000000,0,0.297619,0.000000,0.000000,0.281689,0.000000,0.440476,0.440476,0.273810,0.000000,0.080000,0.305614
vla_direct_policy,nominal_abstraction,5,mobile_manipulation_with_occlusion,hidden_support_relation,84,17,84,1,0,0,28,33,24,1,0,6.985000,24.388189,0.000000,0,0.202381,0.011905,0.000000,0.368702,0.000000,0.333333,0.392857,0.285714,0.000000,0.083155,0.290336
vla_direct_policy,nominal_abstraction,5,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,84,26,84,0,0,0,29,29,22,0,0,6.720000,30.890576,0.000000,0,0.309524,0.000000,0.000000,0.358052,0.000000,0.345238,0.345238,0.261905,0.000000,0.080000,0.367745
vla_direct_policy,nominal_abstraction,5,mobile_manipulation_with_occlusion,friction_state_aliasing,84,19,84,0,0,0,45,31,26,0,0,6.720000,17.373124,0.000000,0,0.226190,0.000000,0.000000,0.281957,0.000000,0.535714,0.369048,0.309524,0.000000,0.080000,0.206823
vla_direct_policy,nominal_abstraction,5,mobile_manipulation_with_occlusion,deformable_constraint_erasure,84,19,84,1,0,0,35,30,28,1,1,6.985000,26.559237,0.000000,0,0.226190,0.011905,0.000000,0.281950,0.000000,0.416667,0.357143,0.333333,1.000000,0.083155,0.316181
vla_direct_policy,nominal_abstraction,5,mobile_manipulation_with_occlusion,temporal_precondition_loss,84,17,0,0,84,0,47,20,18,0,0,6.720000,8.292806,0.000000,0,0.202381,0.000000,0.000000,0.273008,0.000000,0.559524,0.238095,0.214286,0.000000,0.080000,0.098724
vla_direct_policy,nominal_abstraction,5,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,84,24,84,0,0,0,33,37,21,0,0,6.720000,23.456573,0.000000,0,0.285714,0.000000,0.000000,0.313587,0.000000,0.392857,0.440476,0.250000,0.000000,0.080000,0.279245
vla_direct_policy,nominal_abstraction,6,tabletop_manipulation_with_support,erased_contact_force,84,27,84,0,0,0,38,31,26,0,0,6.720000,26.033085,0.000000,0,0.321429,0.000000,0.000000,0.293987,0.000000,0.452381,0.369048,0.309524,0.000000,0.080000,0.309918
vla_direct_policy,nominal_abstraction,6,tabletop_manipulation_with_support,hidden_support_relation,84,16,84,0,0,0,45,37,22,0,0,6.720000,25.625100,0.000000,0,0.190476,0.000000,0.000000,0.218156,0.000000,0.535714,0.440476,0.261905,0.000000,0.080000,0.305061
vla_direct_policy,nominal_abstraction,6,tabletop_manipulation_with_support,clearance_tolerance_collapse,84,22,84,0,0,0,30,36,19,0,0,6.720000,31.079775,0.000000,0,0.261905,0.000000,0.000000,0.340516,0.000000,0.357143,0.428571,0.226190,0.000000,0.080000,0.369997
vla_direct_policy,nominal_abstraction,6,tabletop_manipulation_with_support,friction_state_aliasing,84,17,84,0,0,0,50,30,17,0,0,6.720000,17.216081,0.000000,0,0.202381,0.000000,0.000000,0.223004,0.000000,0.595238,0.357143,0.202381,0.000000,0.080000,0.204953
vla_direct_policy,nominal_abstraction,6,tabletop_manipulation_with_support,deformable_constraint_erasure,84,25,84,0,0,0,32,29,32,0,0,6.720000,27.376696,0.000000,0,0.297619,0.000000,0.000000,0.341027,0.000000,0.380952,0.345238,0.380952,0.000000,0.080000,0.325913
vla_direct_policy,nominal_abstraction,6,tabletop_manipulation_with_support,temporal_precondition_loss,84,17,0,0,84,0,57,22,12,0,0,6.720000,8.458673,0.000000,0,0.202381,0.000000,0.000000,0.154743,0.000000,0.678571,0.261905,0.142857,0.000000,0.080000,0.100698
vla_direct_policy,nominal_abstraction,6,tabletop_manipulation_with_support,tool_affordance_misabstraction,84,16,84,1,0,0,49,22,28,1,1,6.985000,23.836276,0.000000,0,0.190476,0.011905,0.000000,0.236658,0.000000,0.583333,0.261905,0.333333,1.000000,0.083155,0.283765
vla_direct_policy,nominal_abstraction,6,tool_use_with_hidden_leverage,erased_contact_force,84,26,84,0,0,0,32,28,25,0,0,6.720000,27.683883,0.000000,0,0.309524,0.000000,0.000000,0.344502,0.000000,0.380952,0.333333,0.297619,0.000000,0.080000,0.329570
vla_direct_policy,nominal_abstraction,6,tool_use_with_hidden_leverage,hidden_support_relation,84,29,84,1,0,0,47,29,21,1,1,6.985000,27.624631,0.000000,0,0.345238,0.011905,0.000000,0.279103,0.000000,0.559524,0.345238,0.250000,1.000000,0.083155,0.328865
vla_direct_policy,nominal_abstraction,6,tool_use_with_hidden_leverage,clearance_tolerance_collapse,84,15,84,1,0,0,27,33,28,1,1,6.985000,33.379873,0.000000,0,0.178571,0.011905,0.000000,0.416158,0.000000,0.321429,0.392857,0.333333,1.000000,0.083155,0.397379
vla_direct_policy,nominal_abstraction,6,tool_use_with_hidden_leverage,friction_state_aliasing,84,19,84,0,0,0,35,27,24,0,0,6.720000,20.510584,0.000000,0,0.226190,0.000000,0.000000,0.353927,0.000000,0.416667,0.321429,0.285714,0.000000,0.080000,0.244174
vla_direct_policy,nominal_abstraction,6,tool_use_with_hidden_leverage,deformable_constraint_erasure,84,17,84,0,0,0,41,29,33,0,0,6.720000,29.463601,0.000000,0,0.202381,0.000000,0.000000,0.214525,0.000000,0.488095,0.345238,0.392857,0.000000,0.080000,0.350757
vla_direct_policy,nominal_abstraction,6,tool_use_with_hidden_leverage,temporal_precondition_loss,84,12,0,0,84,0,50,28,16,0,0,6.720000,10.203141,0.000000,0,0.142857,0.000000,0.000000,0.169030,0.000000,0.595238,0.333333,0.190476,0.000000,0.080000,0.121466
vla_direct_policy,nominal_abstraction,6,tool_use_with_hidden_leverage,tool_affordance_misabstraction,84,29,84,0,0,0,40,34,13,0,0,6.720000,26.531358,0.000000,0,0.345238,0.000000,0.000000,0.206540,0.000000,0.476190,0.404762,0.154762,0.000000,0.080000,0.315849
vla_direct_policy,nominal_abstraction,6,container_insertion_clearance,erased_contact_force,84,30,84,0,0,0,39,29,24,0,0,6.720000,26.507282,0.000000,0,0.357143,0.000000,0.000000,0.260677,0.000000,0.464286,0.345238,0.285714,0.000000,0.080000,0.315563
vla_direct_policy,nominal_abstraction,6,container_insertion_clearance,hidden_support_relation,84,23,84,0,0,0,30,30,27,0,0,6.720000,25.366817,0.000000,0,0.273810,0.000000,0.000000,0.382243,0.000000,0.357143,0.357143,0.321429,0.000000,0.080000,0.301986
vla_direct_policy,nominal_abstraction,6,container_insertion_clearance,clearance_tolerance_collapse,84,23,84,0,0,0,22,36,26,0,0,6.720000,32.019551,0.000000,0,0.273810,0.000000,0.000000,0.400632,0.000000,0.261905,0.428571,0.309524,0.000000,0.080000,0.381185
vla_direct_policy,nominal_abstraction,6,container_insertion_clearance,friction_state_aliasing,84,25,84,0,0,0,39,30,24,0,0,6.720000,18.518264,0.000000,0,0.297619,0.000000,0.000000,0.316144,0.000000,0.464286,0.357143,0.285714,0.000000,0.080000,0.220456
vla_direct_policy,nominal_abstraction,6,container_insertion_clearance,deformable_constraint_erasure,84,18,84,0,0,0,27,28,35,0,0,6.720000,28.227885,0.000000,0,0.214286,0.000000,0.000000,0.394854,0.000000,0.321429,0.333333,0.416667,0.000000,0.080000,0.336046
vla_direct_policy,nominal_abstraction,6,container_insertion_clearance,temporal_precondition_loss,84,14,0,0,84,0,44,21,20,0,0,6.720000,9.102547,0.000000,0,0.166667,0.000000,0.000000,0.281907,0.000000,0.523810,0.250000,0.238095,0.000000,0.080000,0.108364
vla_direct_policy,nominal_abstraction,6,container_insertion_clearance,tool_affordance_misabstraction,84,22,84,0,0,0,42,41,18,0,0,6.720000,25.004782,0.000000,0,0.261905,0.000000,0.000000,0.251031,0.000000,0.500000,0.488095,0.214286,0.000000,0.080000,0.297676
vla_direct_policy,nominal_abstraction,6,deformable_object_packing,erased_contact_force,84,26,84,0,0,0,29,30,28,0,0,6.720000,28.503510,0.000000,0,0.309524,0.000000,0.000000,0.378939,0.000000,0.345238,0.357143,0.333333,0.000000,0.080000,0.339327
vla_direct_policy,nominal_abstraction,6,deformable_object_packing,hidden_support_relation,84,27,84,0,0,0,30,36,34,0,0,6.720000,28.553411,0.000000,0,0.321429,0.000000,0.000000,0.413310,0.000000,0.357143,0.428571,0.404762,0.000000,0.080000,0.339922
vla_direct_policy,nominal_abstraction,6,deformable_object_packing,clearance_tolerance_collapse,84,22,84,0,0,0,22,40,28,0,0,6.720000,34.787498,0.000000,0,0.261905,0.000000,0.000000,0.428644,0.000000,0.261905,0.476190,0.333333,0.000000,0.080000,0.414137
vla_direct_policy,nominal_abstraction,6,deformable_object_packing,friction_state_aliasing,84,20,84,0,0,0,35,23,22,0,0,6.720000,20.451938,0.000000,0,0.238095,0.000000,0.000000,0.359696,0.000000,0.416667,0.273810,0.261905,0.000000,0.080000,0.243475
vla_direct_policy,nominal_abstraction,6,deformable_object_packing,deformable_constraint_erasure,84,14,84,0,0,0,31,32,37,0,0,6.720000,30.018132,0.000000,0,0.166667,0.000000,0.000000,0.391974,0.000000,0.369048,0.380952,0.440476,0.000000,0.080000,0.357359
vla_direct_policy,nominal_abstraction,6,deformable_object_packing,temporal_precondition_loss,84,17,0,0,84,0,44,25,18,0,0,6.720000,10.011103,0.000000,0,0.202381,0.000000,0.000000,0.333793,0.000000,0.523810,0.297619,0.214286,0.000000,0.080000,0.119180
vla_direct_policy,nominal_abstraction,6,deformable_object_packing,tool_affordance_misabstraction,84,19,84,0,0,0,33,42,32,0,0,6.720000,27.007086,0.000000,0,0.226190,0.000000,0.000000,0.314235,0.000000,0.392857,0.500000,0.380952,0.000000,0.080000,0.321513
vla_direct_policy,nominal_abstraction,6,mobile_manipulation_with_occlusion,erased_contact_force,84,19,84,0,0,0,36,29,26,0,0,6.720000,25.274058,0.000000,0,0.226190,0.000000,0.000000,0.309756,0.000000,0.428571,0.345238,0.309524,0.000000,0.080000,0.300882
vla_direct_policy,nominal_abstraction,6,mobile_manipulation_with_occlusion,hidden_support_relation,84,18,84,0,0,0,33,28,18,0,0,6.720000,24.489402,0.000000,0,0.214286,0.000000,0.000000,0.322536,0.000000,0.392857,0.333333,0.214286,0.000000,0.080000,0.291541
vla_direct_policy,nominal_abstraction,6,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,84,13,84,1,0,0,36,42,28,1,0,6.985000,30.709659,0.000000,0,0.154762,0.011905,0.000000,0.263829,0.000000,0.428571,0.500000,0.333333,0.000000,0.083155,0.365591
vla_direct_policy,nominal_abstraction,6,mobile_manipulation_with_occlusion,friction_state_aliasing,84,22,84,0,0,0,46,27,24,0,0,6.720000,17.429751,0.000000,0,0.261905,0.000000,0.000000,0.241419,0.000000,0.547619,0.321429,0.285714,0.000000,0.080000,0.207497
vla_direct_policy,nominal_abstraction,6,mobile_manipulation_with_occlusion,deformable_constraint_erasure,84,24,84,0,0,0,33,28,23,0,0,6.720000,26.817368,0.000000,0,0.285714,0.000000,0.000000,0.329112,0.000000,0.392857,0.333333,0.273810,0.000000,0.080000,0.319254
vla_direct_policy,nominal_abstraction,6,mobile_manipulation_with_occlusion,temporal_precondition_loss,84,16,0,0,84,0,51,20,18,0,0,6.720000,8.450988,0.000000,0,0.190476,0.000000,0.000000,0.209762,0.000000,0.607143,0.238095,0.214286,0.000000,0.080000,0.100607
vla_direct_policy,nominal_abstraction,6,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,84,21,84,0,0,0,32,32,24,0,0,6.720000,23.996825,0.000000,0,0.250000,0.000000,0.000000,0.363954,0.000000,0.380952,0.380952,0.285714,0.000000,0.080000,0.285676
neuro_symbolic_predicate_planner,nominal_abstraction,0,tabletop_manipulation_with_support,erased_contact_force,84,35,84,77,0,0,47,14,11,0,0,19.635000,7.659716,25.544148,77,0.416667,0.916667,0.000000,0.135926,0.331742,0.559524,0.166667,0.130952,0.000000,0.233750,0.091187
neuro_symbolic_predicate_planner,nominal_abstraction,0,tabletop_manipulation_with_support,hidden_support_relation,84,35,84,77,0,0,52,11,7,0,0,19.635000,8.357252,23.624899,77,0.416667,0.916667,0.000000,0.107914,0.306817,0.619048,0.130952,0.083333,0.000000,0.233750,0.099491
neuro_symbolic_predicate_planner,nominal_abstraction,0,tabletop_manipulation_with_support,clearance_tolerance_collapse,84,35,84,10,0,0,35,36,20,3,2,10.962000,30.018099,0.000000,7,0.416667,0.119048,0.000000,0.253295,0.000000,0.416667,0.428571,0.238095,0.666667,0.130500,0.357358
neuro_symbolic_predicate_planner,nominal_abstraction,0,tabletop_manipulation_with_support,friction_state_aliasing,84,24,84,6,0,0,43,27,23,0,0,10.050000,18.573254,0.000000,6,0.285714,0.071429,0.000000,0.187427,0.000000,0.511905,0.321429,0.273810,0.000000,0.119643,0.221110
neuro_symbolic_predicate_planner,nominal_abstraction,0,tabletop_manipulation_with_support,deformable_constraint_erasure,84,28,84,9,0,0,34,34,28,1,1,10.579000,26.404940,0.025839,8,0.333333,0.107143,0.000000,0.267547,0.003230,0.404762,0.404762,0.333333,1.000000,0.125940,0.314345
neuro_symbolic_predicate_planner,nominal_abstraction,0,tabletop_manipulation_with_support,temporal_precondition_loss,84,30,0,0,84,8,47,17,16,0,0,10.320000,9.660800,0.000000,8,0.357143,0.000000,0.095238,0.240263,0.000000,0.559524,0.202381,0.190476,0.000000,0.122857,0.115010
neuro_symbolic_predicate_planner,nominal_abstraction,0,tabletop_manipulation_with_support,tool_affordance_misabstraction,84,33,84,80,0,0,48,16,9,0,0,20.040000,6.662346,22.707595,80,0.392857,0.952381,0.000000,0.140742,0.283845,0.571429,0.190476,0.107143,0.000000,0.238571,0.079314
